이미지URL,상품명,번역된 상품명,가격,카테고리
https://www.family.co.jp/content/dam/family/goods/1130720.jpg,アーモンド香る海老ジェノベーゼ,아몬드 맛 새우 제노바,249円 （税込268円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1182484.jpg,から旨い！豚キムチ炒め,맛있어요! 볶은 돼지 고기 김치,417円 （税込450円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130713.jpg,蒸し鶏と蓮根の梅和え,매실이있는 찐 닭고기와 연꽃 뿌리,239円 （税込258円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130669.jpg,小ねぎと蒸し鶏の塩だれサラダ,작은 녹색 양파와 찐 닭 소금 소스를 곁들인 샐러드,249円 （税込268円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130744.jpg,食物繊維3.8g　3色ナムル,"식이 섬유 3.8g, 3 색 나민",249円 （税込268円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140095.jpg,厚切り揚げソーセージ,두꺼운 튀긴 소시지,332円 （税込358円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1133004.jpg,【東京都の一部】春菊と豆腐干絲の高菜ごま油和え,[도쿄의 일부] Changchrysanthemum과 Takanashi 참깨와 함께 말린 두부,297円 （税込320円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2234649.jpg,かつお削り節入りふきの土佐煮,면도 한 보니토 플레이크가있는 Tosa-Niki,147円 （税込158円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2234656.jpg,一番だしを使用した豚肉じゃが,최고의 대시로 만든 돼지 고구마,297円 （税込320円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2234700.jpg,一番だしを使用した牛肉じゃが,최고의 대시로 만든 쇠고기 감자,323円 （税込348円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1161571.jpg,こだわり肉シュウマイ&甘酢肉団子,특수 고기 Shumai & Sweet and Sour Meatballs,415円 （税込448円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130607.jpg,大人のポテサラ　あおさ&小エビ,성인 감자 샐러드 Aosa & Shrimp,276円 （税込298円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130591.jpg,焼きベーコンのポテトサラダ,구운 베이컨 감자 샐러드,276円 （税込298円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140057.jpg,香ばしく焼き上げた鶏もも炙り焼き,향기로운 구운 닭 허벅지,297円 （税込320円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2212173.jpg,【東北・関東】旨辛キャベきゅう,[Tohoku/Kanto] 맛있는 매운 양배추,239円 （税込258円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150148.jpg,【東北・関東の一部】三陸産銀鮭使用鮭ハラスの塩焼き,[Tohoku와 Kanto의 1 부] Sanriku에서은 연어로 만든 소금에 절인 연어 괴롭힘,350円 （税込378円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130690.jpg,海老とイカの明太子スパゲティサラダ,새우와 오징어 mentaiko를 곁들인 스파게티 샐러드,239円 （税込258円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130706.jpg,蒸し鶏と塩昆布のやみつきキャベツ,찐 닭고기와 소금에 절인 켈프를 곁들인 중독성 양배추,212円 （税込228円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140064.jpg,コリッと食感厚切り豚タン塩,두꺼운 얇게 썬 돼지 혀 소금이 선명한 질감이 있습니다,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1137033.jpg,【九州】酢もつ（九州産柚子胡椒）,[Kyushu] 식초 매트 (Kyushu Yuzu Pepper),276円 （税込298円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1167016.jpg,焼鳥セット（塩）鶏ハラミ、鶏モモ,"야키토리 세트 (소금에 절인), 닭 대머리, 닭 허벅지",369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140118.jpg,直火焼き牛サガリ　ガーリックペッパー,직접 불 구이 쇠고기 사가르 마늘 후추,408円 （税込440円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1161540.jpg,甘酢香る！タルタルチキン南蛮,달콤하고 신맛이 나는 향기! 치킨 타르 타르 난반,434円 （税込468円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130621.jpg,コールスローサラダ,대학 슬로 샐러드,230円 （税込248円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140736.jpg,鶏ハラミ付きやげん軟骨炙り焼き,치킨 브러시로 구운 야겐 연골,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150506.jpg,からすかれいの煮付け,조림 로스트,394円 （税込425円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140767.jpg,香ばしさ味わう炙り焼きベーコン,향기로운 맛으로 구운 베이컨,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140101.jpg,コリコリ食感のミミガー,바삭 바삭한 질감을 가진 미미가,204円 （税込220円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140651.jpg,ハーブ&スパイス使用直火焼きラム,허브와 향신료로 만든 직접 불 굽는 럼,462円 （税込498円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140750.jpg,コリコリ食感鶏軟骨から揚げ　塩こしょう,"바삭 바삭한 질감, 소금에 절인 및 후추가있는 프라이드 치킨 연골",313円 （税込338円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140743.jpg,炙り焼きの香ばしさおつまみ焼豚,향기로운 간식으로 구운 구운 돼지 고기,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1167085.jpg,【九州】国産親鳥の炭火焼（柚子こしょう付）,[kyushu] 숯으로 구운 일본 양부모 새 (Yuzu Pepper와 함께),389円 （税込420円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130461.jpg,海老とブロッコリーのタルタルサラダ,새우와 브로콜리 타르타르 샐러드,297円 （税込320円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140729.jpg,燻製3種（チーズソーセージ・スモークチキン・チキンハム）,"훈제 3 종류 (치즈 소시지, 훈제 치킨, 치킨 햄)",369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1161472.jpg,醤の旨み広がる　本格四川風麻婆豆腐,대두 소스의 풍미가 퍼져있는 정통 사천 스타일의 맵포 두부,399円 （税込430円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130317.jpg,ハムと玉子のマカロニサラダ,햄과 계란 마카로니 샐러드,198円 （税込213円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2234601.jpg,【東海・北陸】八丁味噌のコクと旨みどて煮,[Tokai/Hokuriku] Hacho MISO가 풍부하고 맛있는 스튜로 끓였습니다,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130324.jpg,豆腐と枝豆のひじき和え,Hijiki와 함께 두부와 에다메,230円 （税込248円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140019.jpg,淡路島産藻塩使用砂肝の炙り焼き,Awaji Island의 소금을 사용하여 구운 거즈드,323円 （税込348円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140088.jpg,レモンの香り引き立つスモークタン,레몬 향기로 훈제 된 혀,249円 （税込268円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150483.jpg,だし感じる醤油だれの旨味さばのみぞれ煮,맛있는 맛을 곁들인 Dashi 콩 소스와 고등어로 조림,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1167047.jpg,【九州】砂ずり塩コショウ焼,번역 실패,341円 （税込368円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130270.jpg,ごま油が香る！ホタテ風味の緑野菜サラダ,번역 실패,301円 （税込325円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140675.jpg,しっとりと仕上げたパストラミビーフ,축축하고 완성 된 파스트 라미 쇠고기,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130362.jpg,ごま香る5品目の春雨サラダ,참깨 향이있는 5 개의 베르 미첼리 샐러드,221円 （税込238円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2233345.jpg,香味野菜と牛の旨みビーフハヤシ,향기로운 야채와 쇠고기 쇠고기 하야시,276円 （税込298円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1070040.jpg,国産豚肉・キャベツ使用　焼き餃子,가정용 돼지 고기와 양배추로 만든 튀긴 만두,323円 （税込348円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150391.jpg,白だしの旨みあさりの酒蒸し,맛있는 흰색 대시와 함께 찐 흰색 대시 조개,276円 （税込298円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2234243.jpg,一番だしを使用した切り干し大根煮,첫 번째 Dashi Dashi를 사용하여 말린 무기,139円 （税込150円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2234014.jpg,かつおの香りと旨み玉こんにゃく,보니토 아로마와 맛있는 코 자쿠,135円 （税込145円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2230788.jpg,熟成豆板醤のコク海老チリ,풍부한 새우 칠리가있는 노화 된 콩 페이스트,341円 （税込368円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1130218.jpg,特製ダレの味付けたまご,특별한 소스 노련한 계란,276円 （税込298円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140644.jpg,7種のスパイス手羽中スティック,스파이스 치킨 윙 스틱의 7 가지 유형,426円 （税込460円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140637.jpg,2種の胡椒の豊かな香りペッパーポークソーセージ,두 종류의 후추의 풍부한 향기를 가진 후추 돼지 고기 소시지,332円 （税込358円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2232683.jpg,和風だし香るおでん,일본 스타일의 맛을 가진 오덴,297円 （税込320円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140668.jpg,焙煎黒胡椒香るパストラミポーク,구워진 후추 파스트 라미 돼지 고기,241円 （税込260円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150926.jpg,熟成仕立てほっけの塩焼き,노화되고 소금에 절인 구운,315円 （税込340円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2231020.jpg,特製BBQソースで味わう厚切り豚バラ焼き,특별한 바베큐 소스로 구운 두꺼운 얇게 썬 돼지 배꼽,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2230757.jpg,トマトソースのミートボール,토마토 소스에 미트볼,128円 （税込138円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140705.jpg,直火焼き牛サガリ　ガーリックペッパー,직접 불 구이 쇠고기 사가르 마늘 후추,397円 （税込428円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150896.jpg,さっぱり塩味海老唐揚げ,갓 소금에 절인 새우,276円 （税込298円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1140613.jpg,鶏ハラミ付きやげん軟骨炙り焼き,치킨 브러시로 구운 야겐 연골,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150414.jpg,ふっくら子持ち焼きからふとししゃも,구운 면도기에 아이들과 함께 구운 통통,276円 （税込298円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150360.jpg,トマト風味のピリ辛ソースシュリンプカクテル,매운 토마토 맛 소스를 곁들인 새우 칵테일,369円 （税込398円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150834.jpg,完熟トマトケチャップと濃厚ソースの旨み目玉焼きハンバーグ,익은 토마토 케첩과 풍부한 소스를 곁들인 맛있고 튀긴 계란 햄버거,422円 （税込455円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2233246.jpg,国産野菜を使用したハムマカロニサラダ,국내 야채로 만든 햄 마카로니 샐러드,149円 （税込160円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/2233574.jpg,明太子が美味しい明太ポテトサラダ,맛있는 mentaiko와 멘토 감자 샐러드,175円 （税込188円）,チルド惣菜
https://www.family.co.jp/content/dam/family/goods/1150438.jpg,かつおと昆布の一番だしを使用した白だしおろし豚しゃぶ,Bonito와 Kelp Broth와 함께 만든 흰색 대시와 함께 강판 돼지 고기 샤브,406円 （税込438円）,チルド惣菜
